Token	POS-Tag	OOV	Id	Index	Documento
de	ADP	0	329	3	PF combate disseminação de pornografia infantojuvenil pela internet
pornografia	NOUN	1	329	4	PF combate disseminação de pornografia infantojuvenil pela internet
infantojuvenil	ADJ	1	329	5	PF combate disseminação de pornografia infantojuvenil pela internet
pela	ADP	0	329	6	PF combate disseminação de pornografia infantojuvenil pela internet
internet	PROPN	0	329	7	PF combate disseminação de pornografia infantojuvenil pela internet
Polícia	PROPN	0	330	0	Polícia Federal prende no Ceará homem foragido do Sistema Prisional do RN
Federal	PROPN	0	330	1	Polícia Federal prende no Ceará homem foragido do Sistema Prisional do RN
prende	VERB	1	330	2	Polícia Federal prende no Ceará homem foragido do Sistema Prisional do RN
no	ADP	0	330	3	Polícia Federal prende no Ceará homem foragido do Sistema Prisional do RN
Ceará	PROPN	0	330	4	Polícia Federal prende no Ceará homem foragido do Sistema Prisional do RN
homem	NOUN	0	330	5	Polícia Federal prende no Ceará homem foragido do Sistema Prisional do RN
foragido	ADJ	1	330	6	Polícia Federal prende no Ceará homem foragido do Sistema Prisional do RN
do	ADP	0	330	7	Polícia Federal prende no Ceará homem foragido do Sistema Prisional do RN
Sistema	PROPN	0	330	8	Polícia Federal prende no Ceará homem foragido do Sistema Prisional do RN
Prisional	PROPN	1	330	9	Polícia Federal prende no Ceará homem foragido do Sistema Prisional do RN
do	ADP	0	330	10	Polícia Federal prende no Ceará homem foragido do Sistema Prisional do RN
RN	PROPN	1	330	11	Polícia Federal prende no Ceará homem foragido do Sistema Prisional do RN
Polícia	PROPN	0	331	0	Polícia Federal combate fraude à licitação no Amapá
Federal	PROPN	0	331	1	Polícia Federal combate fraude à licitação no Amapá
combate	VERB	0	331	2	Polícia Federal combate fraude à licitação no Amapá
fraude	NOUN	0	331	3	Polícia Federal combate fraude à licitação no Amapá
à	ADP	0	331	4	Polícia Federal combate fraude à licitação no Amapá
licitação	NOUN	1	331	5	Polícia Federal combate fraude à licitação no Amapá
no	ADP	0	331	6	Polícia Federal combate fraude à licitação no Amapá
Amapá	PROPN	0	331	7	Polícia Federal combate fraude à licitação no Amapá
PF	PROPN	1	332	0	PF combate crime de evasão de divisas no Acre
combate	VERB	0	332	1	PF combate crime de evasão de divisas no Acre
crime	NOUN	0	332	2	PF combate crime de evasão de divisas no Acre
de	ADP	0	332	3	PF combate crime de evasão de divisas no Acre
evasão	NOUN	1	332	4	PF combate crime de evasão de divisas no Acre
de	ADP	0	332	5	PF combate crime de evasão de divisas no Acre
divisas	NOUN	1	332	6	PF combate crime de evasão de divisas no Acre
no	ADP	0	332	7	PF combate crime de evasão de divisas no Acre
Acre	PROPN	0	332	8	PF combate crime de evasão de divisas no Acre
PF	PROPN	1	333	0	PF apreende agasalhos recheados com cocaína
apreende	VERB	1	333	1	PF apreende agasalhos recheados com cocaína
agasalhos	NOUN	1	333	2	PF apreende agasalhos recheados com cocaína
recheados	VERB	1	333	3	PF apreende agasalhos recheados com cocaína
com	ADP	0	333	4	PF apreende agasalhos recheados com cocaína
cocaína	NOUN	1	333	5	PF apreende agasalhos recheados com cocaína
PF	PROPN	1	334	0	PF combate tráfico de armas em Oiapoque AP
combate	VERB	0	334	1	PF combate tráfico de armas em Oiapoque AP
tráfico	NOUN	0	334	2	PF combate tráfico de armas em Oiapoque AP
de	ADP	0	334	3	PF combate tráfico de armas em Oiapoque AP
armas	NOUN	0	334	4	PF combate tráfico de armas em Oiapoque AP
em	ADP	0	334	5	PF combate tráfico de armas em Oiapoque AP
Oiapoque	PROPN	1	334	6	PF combate tráfico de armas em Oiapoque AP
AP	PROPN	0	334	7	PF combate tráfico de armas em Oiapoque AP
PF	PROPN	1	335	0	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
,	PUNCT	0	335	1	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
em	ADP	0	335	2	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
ação	NOUN	0	335	3	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
conjunta	ADJ	0	335	4	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
com	ADP	0	335	5	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
a	DET	0	335	6	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
Receita	NOUN	1	335	7	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
,	PUNCT	0	335	8	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
apreende	VERB	1	335	9	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
mais	ADV	0	335	10	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
de	ADP	0	335	11	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
45	NUM	0	335	12	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
kg	NOUN	0	335	13	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
de	ADP	0	335	14	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
cocaína	NOUN	1	335	15	PF , em ação conjunta com a Receita , apreende mais de 45 kg de cocaína
Polícia	PROPN	0	336	0	Polícia Federal comemora 77 anos
Federal	PROPN	0	336	1	Polícia Federal comemora 77 anos
comemora	VERB	1	336	2	Polícia Federal comemora 77 anos
77	NUM	0	336	3	Polícia Federal comemora 77 anos
anos	NOUN	0	336	4	Polícia Federal comemora 77 anos
Polícia	PROPN	0	337	0	Polícia Federal combate extração ilegal de minério
Federal	PROPN	0	337	1	Polícia Federal combate extração ilegal de minério
combate	VERB	0	337	2	Polícia Federal combate extração ilegal de minério
extração	NOUN	0	337	3	Polícia Federal combate extração ilegal de minério
ilegal	ADJ	0	337	4	Polícia Federal combate extração ilegal de minério
de	ADP	0	337	5	Polícia Federal combate extração ilegal de minério
minério	NOUN	0	337	6	Polícia Federal combate extração ilegal de minério
PF	PROPN	1	338	0	PF apura suposta importação de vacinas contra covid - 19
apura	VERB	0	338	1	PF apura suposta importação de vacinas contra covid - 19
suposta	ADJ	0	338	2	PF apura suposta importação de vacinas contra covid - 19
importação	NOUN	0	338	3	PF apura suposta importação de vacinas contra covid - 19
de	ADP	0	338	4	PF apura suposta importação de vacinas contra covid - 19
vacinas	NOUN	1	338	5	PF apura suposta importação de vacinas contra covid - 19
contra	ADP	0	338	6	PF apura suposta importação de vacinas contra covid - 19
covid	NOUN	1	338	7	PF apura suposta importação de vacinas contra covid - 19
-	PUNCT	0	338	8	PF apura suposta importação de vacinas contra covid - 19
19	NUM	0	338	9	PF apura suposta importação de vacinas contra covid - 19
Polícia	PROPN	0	339	0	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
Federal	PROPN	0	339	1	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
e	CCONJ	0	339	2	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
Receita	PROPN	1	339	3	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
Federal	PROPN	0	339	4	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
apreendem	VERB	1	339	5	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
3	NUM	0	339	6	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
,	PUNCT	0	339	7	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
5	NUM	0	339	8	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
quilos	NOUN	1	339	9	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
de	ADP	0	339	10	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
skunk	NOUN	1	339	11	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
na	ADP	0	339	12	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
fronteira	NOUN	0	339	13	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
com	ADP	0	339	14	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
o	DET	0	339	15	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
Uruguai	PROPN	0	339	16	Polícia Federal e Receita Federal apreendem 3 , 5 quilos de skunk na fronteira com o Uruguai
Polícia	PROPN	0	340	0	Polícia Federal deflagra Operação Caixa 38
Federal	PROPN	0	340	1	Polícia Federal deflagra Operação Caixa 38
deflagra	VERB	1	340	2	Polícia Federal deflagra Operação Caixa 38
Operação	NOUN	0	340	3	Polícia Federal deflagra Operação Caixa 38
Caixa	PROPN	0	340	4	Polícia Federal deflagra Operação Caixa 38
38	PROPN	0	340	5	Polícia Federal deflagra Operação Caixa 38
Policiais	NOUN	1	341	0	Policiais apreendem veículo carregado com cigarros em Itaipulândia PR
apreendem	VERB	1	341	1	Policiais apreendem veículo carregado com cigarros em Itaipulândia PR
veículo	NOUN	0	341	2	Policiais apreendem veículo carregado com cigarros em Itaipulândia PR
carregado	VERB	0	341	3	Policiais apreendem veículo carregado com cigarros em Itaipulândia PR
com	ADP	0	341	4	Policiais apreendem veículo carregado com cigarros em Itaipulândia PR
cigarros	NOUN	1	341	5	Policiais apreendem veículo carregado com cigarros em Itaipulândia PR
em	ADP	0	341	6	Policiais apreendem veículo carregado com cigarros em Itaipulândia PR
Itaipulândia	PROPN	1	341	7	Policiais apreendem veículo carregado com cigarros em Itaipulândia PR
PR	PROPN	0	341	8	Policiais apreendem veículo carregado com cigarros em Itaipulândia PR
Policiais	NOUN	1	342	0	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
federais	ADJ	0	342	1	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
e	CCONJ	0	342	2	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
policiais	NOUN	0	342	3	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
militares	ADJ	0	342	4	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
do	ADP	0	342	5	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
BPFRON	PROPN	1	342	6	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
prendem	VERB	1	342	7	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
indivíduo	NOUN	0	342	8	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
em	ADP	0	342	9	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
flagrante	NOUN	1	342	10	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
por	ADP	0	342	11	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
contrabando	NOUN	1	342	12	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
,	PUNCT	0	342	13	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
em	ADP	0	342	14	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
Medianeira	PROPN	1	342	15	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
PR	PROPN	0	342	16	Policiais federais e policiais militares do BPFRON prendem indivíduo em flagrante por contrabando , em Medianeira PR
Polícia	PROPN	0	343	0	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
Federal	PROPN	0	343	1	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
participa	VERB	0	343	2	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
de	ADP	0	343	3	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
ação	NOUN	0	343	4	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
internacional	ADJ	0	343	5	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
que	PRON	0	343	6	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
resultou	VERB	0	343	7	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
na	ADP	0	343	8	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
apreensão	NOUN	1	343	9	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
de	ADP	0	343	10	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
6	NUM	0	343	11	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
toneladas	NOUN	0	343	12	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
de	ADP	0	343	13	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
cocaína	NOUN	1	343	14	Polícia Federal participa de ação internacional que resultou na apreensão de 6 toneladas de cocaína
PF	PROPN	1	344	0	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
apreende	VERB	1	344	1	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
cerca	ADV	0	344	2	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
de	ADP	0	344	3	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
4	NUM	0	344	4	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
,	PUNCT	0	344	5	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
5	NUM	0	344	6	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
mil	NUM	0	344	7	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
maços	NOUN	1	344	8	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
de	ADP	0	344	9	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
cigarros	NOUN	1	344	10	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
de	ADP	0	344	11	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
origem	NOUN	0	344	12	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
paraguaia	ADJ	1	344	13	PF apreende cerca de 4 , 5 mil maços de cigarros de origem paraguaia
Polícia	PROPN	0	345	0	Polícia Federal participa de visita técnica ao Porto de Cabedelo PB
Federal	PROPN	0	345	1	Polícia Federal participa de visita técnica ao Porto de Cabedelo PB
participa	VERB	0	345	2	Polícia Federal participa de visita técnica ao Porto de Cabedelo PB
