id;pos_documento
317;[[['PF', 'apreende', '246', 'kg', 'de', 'maconha', 'e', '36', 'sacos', 'de', 'skank', 'no', 'Mato', 'Grosso'], ['PROPN', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN'], ['apreende'], ['PF', 'apreender', '246', 'kg', 'de', 'maconha', 'e', '36', 'saco', 'de', 'skank', 'em o', 'Mato', 'Grosso']]]
318;[[['PF', 'deflagra', 'Operação', 'Manzana', 'para', 'combater', 'ilegalidades', 'em', 'vendas', 'de', 'aparelhos', 'eletrônicos', 'em', 'Pernambuco'], ['PROPN', 'VERB', 'PROPN', 'PROPN', 'SCONJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN'], ['deflagra', 'combater'], ['PF', 'deflagrar', 'Operação', 'Manzana', 'para', 'combater', 'ilegalidade', 'em', 'venda', 'de', 'aparelho', 'eletrônico', 'em', 'Pernambuco']]]
319;[[['PF', 'apreende', 'cerca', 'de', '500', 'comprimidos', 'de', 'ecstasy', 'no', 'interior', 'do', 'RN'], ['PROPN', 'VERB', 'ADV', 'ADP', 'NUM', 'NOUN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['apreende'], ['PF', 'apreender', 'cerca', 'de', '500', 'comprimido', 'de', 'ecstasy', 'em o', 'interior', 'de o', 'RN']]]
320;[[['PF', 'apreende', '31', 'kg', 'de', 'cocaína', 'na', 'Rodovia'], ['PROPN', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['apreende'], ['PF', 'apreender', '31', 'kg', 'de', 'cocaína', 'em o', 'rodovia']], [['Presidente', 'Dutra'], ['NOUN', 'PROPN'], [], ['presidente', 'Dutra']]]
321;[[['PF', 'deflagra', 'a', 'Operação', 'Dotted', 'Roses', 'para', 'combater', 'os', 'crimes', 'de', 'produção', 'de', 'conteúdo', 'com', 'pornografia', 'infantojuvenil', 'e', 'exploração', 'sexual', 'de', 'crianças'], ['PROPN', 'VERB', 'DET', 'PROPN', 'PROPN', 'PROPN', 'SCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'NOUN', 'ADJ', 'ADP', 'NOUN'], ['deflagra', 'combater'], ['PF', 'deflagrar', 'o', 'Operação', 'Dotted', 'Roses', 'para', 'combater', 'o', 'crime', 'de', 'produção', 'de', 'conteúdo', 'com', 'pornografia', 'infantojuvenil', 'e', 'exploração', 'sexual', 'de', 'criança']]]
322;[[['Polícia', 'Federal', 'e', 'BPFRON', 'apreendem', 'dois', 'veículos', 'carregados', 'com', 'cigarros', 'contrabandeados', '.'], ['PROPN', 'PROPN', 'CCONJ', 'PROPN', 'VERB', 'NUM', 'NOUN', 'VERB', 'ADP', 'NOUN', 'VERB', 'PUNCT'], ['apreendem', 'carregados', 'contrabandeados'], ['Polícia', 'Federal', 'e', 'BPFRON', 'apreender', 'dois', 'veículo', 'carregar', 'com', 'cigarro', 'contrabandear', '.']]]
323;[[['PF', 'prende', 'mulher', 'portando', '14', 'kg', 'de', 'maconha', 'no', 'Aeroporto', 'de', 'Fortaleza'], ['PROPN', 'VERB', 'NOUN', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'ADP', 'PROPN'], ['prende', 'portando'], ['PF', 'prender', 'mulher', 'portar', '14', 'kg', 'de', 'maconha', 'em o', 'Aeroporto', 'de', 'Fortaleza']]]
324;[[['PF', 'prende', 'duas', 'pessoas', 'por', 'invadir', 'terras', 'públicas', 'no', 'Mato', 'Grosso'], ['PROPN', 'VERB', 'NUM', 'NOUN', 'SCONJ', 'VERB', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'PROPN'], ['prende', 'invadir'], ['PF', 'prender', 'dois', 'pessoa', 'por', 'invadir', 'terra', 'público', 'em o', 'Mato', 'Grosso']]]
325;[[['PF', 'combate', 'o', 'tráfico', 'de', 'drogas', 'e', 'a', 'lavagem', 'de', 'dinheiro', 'em', 'Sergipe'], ['PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['combate'], ['PF', 'combater', 'o', 'tráfico', 'de', 'droga', 'e', 'o', 'lavagem', 'de', 'dinheiro', 'em', 'Sergipe']]]
326;[[['PF', 'encerra', 'atividade', 'de', 'rádio', 'clandestina', 'em', 'Nova', 'Xavantina', 'MT'], ['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'PROPN', 'PROPN'], ['encerra'], ['PF', 'encerrar', 'atividade', 'de', 'rádio', 'clandestino', 'em', 'Nova', 'Xavantina', 'MT']]]
327;[[['PF', 'deflagra', 'Operação', 'Argos', 'para', 'investigar', 'desvios', 'de', 'dinheiro', 'público', 'em', 'contratos', 'de', 'cerca', 'de', 'R', '10', 'milhões', 'em', 'Pacaraima', 'RR'], ['PROPN', 'VERB', 'PROPN', 'PROPN', 'SCONJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'ADV', 'ADP', 'SYM', 'NUM', 'NUM', 'ADP', 'PROPN', 'PROPN'], ['deflagra', 'investigar'], ['PF', 'deflagrar', 'Operação', 'Argos', 'para', 'investigar', 'desvio', 'de', 'dinheiro', 'público', 'em', 'contrato', 'de', 'cerca', 'de', 'R', '10', 'milhão', 'em', 'Pacaraima', 'RR']]]
328;[[['PF', 'viabiliza', 'a', 'travessia', 'de', 'tripulantes', 'terrestres', 'detidos', 'em', 'fronteira', 'entre', 'Brasil', 'e', 'Peru'], ['PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'PROPN'], ['viabiliza', 'detidos'], ['PF', 'viabilizar', 'o', 'travessia', 'de', 'tripulante', 'terrestr', 'deter', 'em', 'fronteira', 'entre', 'Brasil', 'e', 'Peru']]]
329;[[['PF', 'combate', 'disseminação', 'de', 'pornografia', 'infantojuvenil', 'pela', 'internet'], ['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN'], ['combate'], ['PF', 'combatir', 'disseminação', 'de', 'pornografia', 'infantojuvenil', 'por o', 'Internet']]]
330;[[['Polícia', 'Federal', 'prende', 'no', 'Ceará', 'homem', 'foragido', 'do', 'Sistema', 'Prisional', 'do', 'RN'], ['PROPN', 'PROPN', 'VERB', 'ADP', 'PROPN', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN'], ['prende'], ['Polícia', 'Federal', 'prender', 'em o', 'Ceará', 'homem', 'foragido', 'de o', 'Sistema', 'Prisional', 'de o', 'RN']]]
331;[[['Polícia', 'Federal', 'combate', 'fraude', 'à', 'licitação', 'no', 'Amapá'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['combate'], ['Polícia', 'Federal', 'combatir', 'fraude', 'a o', 'licitação', 'em o', 'Amapá']]]
332;[[['PF', 'combate', 'crime', 'de', 'evasão', 'de', 'divisas', 'no', 'Acre'], ['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['combate'], ['PF', 'combatir', 'crime', 'de', 'evasão', 'de', 'divisa', 'em o', 'Acre']]]
333;[[['PF', 'apreende', 'agasalhos', 'recheados', 'com', 'cocaína'], ['PROPN', 'VERB', 'NOUN', 'VERB', 'ADP', 'NOUN'], ['apreende', 'recheados'], ['PF', 'apreender', 'agasalho', 'rechear', 'com', 'cocaína']]]
334;[[['PF', 'combate', 'tráfico', 'de', 'armas', 'em', 'Oiapoque'], ['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['combate'], ['PF', 'combate', 'tráfico', 'de', 'arma', 'em', 'oiapoque']], [['AP'], ['PROPN'], [], ['AP']]]
335;[[['PF', ','], ['PROPN', 'PUNCT'], [], ['PF', ',']], [['em', 'ação', 'conjunta', 'com', 'a', 'Receita', ',', 'apreende', 'mais', 'de', '45', 'kg', 'de', 'cocaína'], ['ADP', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'ADV', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN'], ['apreende'], ['em', 'ação', 'conjunto', 'com', 'o', 'receita', ',', 'apreender', 'mais', 'de', '45', 'kg', 'de', 'cocaína']]]
336;[[['Polícia', 'Federal', 'comemora', '77', 'anos'], ['PROPN', 'PROPN', 'VERB', 'NUM', 'NOUN'], ['comemora'], ['Polícia', 'Federal', 'comemorar', '77', 'ano']]]
337;[[['Polícia', 'Federal', 'combate', 'extração', 'ilegal', 'de', 'minério'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADJ', 'ADP', 'NOUN'], ['combate'], ['Polícia', 'Federal', 'combater', 'extração', 'ilegal', 'de', 'minério']]]
338;[[['PF', 'apura', 'suposta', 'importação', 'de', 'vacinas', 'contra', 'covid', '-', '19'], ['PROPN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NUM'], ['apura'], ['PF', 'apurar', 'suposto', 'importação', 'de', 'vacina', 'contra', 'covid', '-', '19']]]
339;[[['Polícia', 'Federal', 'e', 'Receita', 'Federal', 'apreendem', '3', ',', '5', 'quilos', 'de', 'skunk', 'na', 'fronteira', 'com', 'o', 'Uruguai'], ['PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'VERB', 'NUM', 'PUNCT', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN'], ['apreendem'], ['Polícia', 'Federal', 'e', 'Receita', 'Federal', 'apreender', '3', ',', '5', 'quilo', 'de', 'skunk', 'em o', 'fronteira', 'com', 'o', 'Uruguai']]]
340;[[['Polícia', 'Federal', 'deflagra', 'Operação', 'Caixa', '38'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'PROPN', 'PROPN'], ['deflagra'], ['Polícia', 'Federal', 'deflagrar', 'Operação', 'Caixa', '38']]]
341;[[['Policiais', 'apreendem', 'veículo', 'carregado', 'com', 'cigarros', 'em', 'Itaipulândia', 'PR'], ['NOUN', 'VERB', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN'], ['apreendem', 'carregado'], ['policial', 'apreender', 'veículo', 'carregar', 'com', 'cigarro', 'em', 'Itaipulândia', 'PR']]]
342;[[['Policiais', 'federais', 'e', 'policiais', 'militares', 'do', 'BPFRON', 'prendem', 'indivíduo', 'em', 'flagrante', 'por', 'contrabando', ',', 'em', 'Medianeira', 'PR'], ['NOUN', 'ADJ', 'CCONJ', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'PROPN', 'PROPN'], ['prendem'], ['policial', 'federal', 'e', 'policial', 'militar', 'de o', 'BPFRON', 'prender', 'indivíduo', 'em', 'flagrante', 'por', 'contrabando', ',', 'em', 'Medianeira', 'PR']]]
343;[[['Polícia', 'Federal', 'participa', 'de', 'ação', 'internacional', 'que', 'resultou', 'na', 'apreensão', 'de', '6', 'toneladas', 'de', 'cocaína'], ['PROPN', 'PROPN', 'VERB', 'ADP', 'NOUN', 'ADJ', 'PRON', 'VERB', 'ADP', 'NOUN', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN'], ['participa', 'resultou'], ['Polícia', 'Federal', 'participar', 'de', 'ação', 'internacional', 'que', 'resultar', 'em o', 'apreensão', 'de', '6', 'tonelada', 'de', 'cocaína']]]
344;[[['PF', 'apreende', 'cerca', 'de', '4', ',', '5', 'mil', 'maços', 'de', 'cigarros', 'de', 'origem', 'paraguaia'], ['PROPN', 'VERB', 'ADV', 'ADP', 'NUM', 'PUNCT', 'NUM', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ'], ['apreende'], ['PF', 'apreender', 'cerca', 'de', '4', ',', '5', 'mil', 'maço', 'de', 'cigarro', 'de', 'origem', 'paraguaio']]]
345;[[['Polícia', 'Federal', 'participa', 'de', 'visita', 'técnica', 'ao', 'Porto', 'de', 'Cabedelo', 'PB'], ['PROPN', 'PROPN', 'VERB', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PROPN'], ['participa'], ['Polícia', 'Federal', 'participar', 'de', 'visita', 'técnico', 'a o', 'Porto', 'de', 'Cabedelo', 'PB']]]
346;[[['Polícia', 'Federal', 'apreende', 'cigarros', 'contrabandeados', 'na', 'fronteira', 'com', 'o', 'Paraguai'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN'], ['apreende', 'contrabandeados'], ['Polícia', 'Federal', 'apreender', 'cigarro', 'contrabandear', 'em o', 'fronteira', 'com', 'o', 'Paraguai']]]
347;[[['Polícia', 'Federal', 'desarticula', 'grupo', 'criminoso', 'responsável', 'por', 'falsa', 'oferta', 'de', 'venda', 'de', 'vacinas', 'para', 'o', 'Ministério', 'da', 'Saúde'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADP', 'PROPN'], ['desarticula'], ['Polícia', 'Federal', 'desarticular', 'grupo', 'criminoso', 'responsável', 'por', 'falso', 'oferta', 'de', 'venda', 'de', 'vacina', 'para', 'o', 'Ministério', 'de o', 'Saúde']]]
348;[[['Policiais', 'apreendem', 'caminhão', 'carregado', 'com', 'cigarros', 'e', 'duas', 'embarcações', 'em', 'Santa', 'Helena', 'PR'], ['NOUN', 'VERB', 'NOUN', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'NUM', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN'], ['apreendem', 'carregado'], ['policial', 'apreender', 'caminhão', 'carregar', 'com', 'cigarro', 'e', 'dois', 'embarcação', 'em', 'Santa', 'Helena', 'PR']]]
349;[[['Polícia', 'Federal', 'deflagra', 'Operação'], ['PROPN', 'PROPN', 'VERB', 'NOUN'], ['deflagra'], ['Polícia', 'Federal', 'deflagrar', 'Operação']], [['Ianomâmi', '709', 'de', 'combate'], ['PROPN', 'NUM', 'ADP', 'NOUN'], [], ['Ianomâmi', '709', 'de', 'combate']], [['o', 'garimpo', 'ilegal', 'em', 'Roraima'], ['DET', 'NOUN', 'ADJ', 'ADP', 'PROPN'], [], ['o', 'garimpo', 'ilegal', 'em', 'Roraima']]]
350;[[['PF', 'prende', 'no', 'Brasil', 'um', 'dos', 'criminosos', 'mais', 'procurados', 'do', 'Paraguai'], ['PROPN', 'VERB', 'ADP', 'PROPN', 'NUM', 'ADP', 'NOUN', 'ADV', 'VERB', 'ADP', 'PROPN'], ['prende', 'procurados'], ['PF', 'prender', 'em o', 'Brasil', 'um', 'de o', 'criminoso', 'mais', 'procurar', 'de o', 'Paraguai']]]
351;[[['Polícia', 'Federal', 'deflagra', 'operação', 'para', 'combater', 'falsificação', 'de', 'dinheiro', 'em', 'onze', 'Estados'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'SCONJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NUM', 'NOUN'], ['deflagra', 'combater'], ['Polícia', 'Federal', 'deflagrar', 'operação', 'para', 'combater', 'falsificação', 'de', 'dinheiro', 'em', 'onze', 'estado']]]
352;[[['Polícia', 'Federal', 'participa', 'da', 'Operação', 'Trigger', 'VI', 'promovida', 'pela', 'INTERPOL'], ['PROPN', 'PROPN', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'ADP', 'PROPN'], ['participa', 'promovida'], ['Polícia', 'Federal', 'participar', 'de o', 'Operação', 'Trigger', 'VI', 'promover', 'por o', 'INTERPOL']]]
353;[[['PF', 'e', 'BPFRON'], ['PROPN', 'CCONJ', 'PROPN'], [], ['PF', 'e', 'BPFRON']], [['PMPR', 'prendem', 'homem', 'com', 'mandado', 'de', 'prisão', 'em', 'aberto', 'pelo', 'crime', 'de', 'roubo'], ['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN'], ['prendem', 'aberto'], ['PMPR', 'prender', 'homem', 'com', 'mandar', 'de', 'prisão', 'em', 'abrir', 'por o', 'crime', 'de', 'roubo']]]
354;[[['PF', 'investiga', 'comercialização', 'e', 'aplicação', 'de', 'vacinas', 'contra', 'Covid', '-', '19', 'de', 'origem', 'ilícita'], ['PROPN', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'NUM', 'ADP', 'NOUN', 'ADJ'], ['investiga'], ['PF', 'investigar', 'comercialização', 'e', 'aplicação', 'de', 'vacina', 'contra', 'Covid', '-', '19', 'de', 'origem', 'ilícito']]]
355;[[['Polícia', 'Federal', 'deflagra', 'operação', 'contra', 'grupo', 'criminoso', 'ligado', 'ao', 'tráfico', 'de', 'entorpecentes'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN'], ['deflagra', 'ligado'], ['Polícia', 'Federal', 'deflagrar', 'operação', 'contra', 'grupo', 'criminoso', 'ligar', 'a o', 'tráfico', 'de', 'entorpecente']]]
356;[[['PF', 'apreende', 'drogas', 'no', 'Porto', 'de', 'Santos'], ['PROPN', 'VERB', 'NOUN', 'ADP', 'PROPN', 'ADP', 'PROPN'], ['apreende'], ['PF', 'apreender', 'droga', 'em o', 'Porto', 'de', 'Santos']]]
357;[[['Polícia', 'Federal', 'deflagra', 'segunda', 'fase', 'de', 'Operação', 'Denarius', 'para', 'combater', 'crimes', 'de', 'moeda', 'falsa'], ['PROPN', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'SCONJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ'], ['deflagra', 'combater'], ['Polícia', 'Federal', 'deflagrar', 'segundo', 'fase', 'de', 'Operação', 'Denarius', 'para', 'combater', 'crime', 'de', 'moeda', 'falso']]]
358;[[['Polícia', 'Federal', 'prende', 'foragido', 'da', 'justiça', 'uruguaia'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ'], ['prende'], ['Polícia', 'Federal', 'prender', 'foragido', 'de o', 'justiça', 'uruguaio']]]
359;[[['Polícia', 'Federal', 'apreende', 'pneus', 'estrangeiros', 'em', 'Missal', 'PR'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'PROPN'], ['apreende'], ['Polícia', 'Federal', 'apreender', 'pneu', 'estrangeiro', 'em', 'Missal', 'PR']]]
360;[[['Polícia', 'Federal', 'realiza', 'operação', 'de', 'incineração', 'de', 'droga'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN'], ['realiza'], ['Polícia', 'Federal', 'realizar', 'operação', 'de', 'incineração', 'de', 'droga']]]
361;[[['PF', 'e', 'BPFRON', 'apreendem', 'veículos', 'com', 'cigarros', 'contrabandeados', 'em', 'Guaíra', 'PR'], ['PROPN', 'CCONJ', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'PROPN', 'PROPN'], ['apreendem', 'contrabandeados'], ['PF', 'e', 'BPFRON', 'apreender', 'veículo', 'com', 'cigarro', 'contrabandear', 'em', 'Guaíra', 'PR']]]
362;[[['PF', 'prende', 'suspeito', 'de', 'fraudes', 'à', 'Caixa', 'Econômica', 'Federal'], ['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN'], ['prende'], ['PF', 'prender', 'suspeito', 'de', 'fraude', 'a o', 'Caixa', 'Econômica', 'Federal']]]
363;[[['PF', ',', 'com', 'o', 'apoio', 'da', 'Polícia', 'Militar', 'PE', ',', 'prende', 'estrangeiro', 'foragido', 'da', 'justiça', 'portuguesa'], ['PROPN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'VERB', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ'], ['prende'], ['PF', ',', 'com', 'o', 'apoio', 'de o', 'Polícia', 'Militar', 'PE', ',', 'prender', 'estrangeiro', 'foragido', 'de o', 'justiça', 'português']]]
364;[[['PF', 'deflagra', 'Operação', 'Anóxia', ',', 'para', 'investigar', 'possível', 'fraude', 'na', 'concessão', 'e', 'recebimento', 'de', 'bolsas', 'de', 'estudo', 'em', 'universidade'], ['PROPN', 'VERB', 'PROPN', 'PROPN', 'PUNCT', 'SCONJ', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN'], ['deflagra', 'investigar'], ['PF', 'deflagrar', 'Operação', 'Anóxia', ',', 'para', 'investigar', 'possível', 'fraude', 'em o', 'concessão', 'e', 'recebimento', 'de', 'bolsa', 'de', 'estudo', 'em', 'universidade']]]
365;[[['PF', 'apreende', '2', 'kg', 'de', 'cocaína', 'no', 'Aeroporto', 'Internacional', 'de', 'São', 'Paulo'], ['PROPN', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN'], ['apreende'], ['PF', 'apreender', '2', 'kg', 'de', 'cocaína', 'em o', 'Aeroporto', 'Internacional', 'de', 'São', 'Paulo']]]
366;[[['Polícia', 'Federal', 'investiga', 'desvio', 'de', 'recursos', 'do', 'Fundo', 'Eleitoral', 'no', 'Amapá'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN'], ['investiga'], ['Polícia', 'Federal', 'investigar', 'desvio', 'de', 'recurso', 'de o', 'Fundo', 'Eleitoral', 'em o', 'Amapá']]]
367;[[['Foragido', 'da', 'Justiça', 'do', 'Rio', 'Grande', 'do', 'Sul'], ['PROPN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN'], [], ['Foragido', 'de o', 'Justiça', 'de o', 'Rio', 'Grande', 'de o', 'Sul']], [['é', 'extraditado', 'do', 'Uruguai', 'para', 'o', 'Brasil'], ['AUX', 'VERB', 'ADP', 'PROPN', 'ADP', 'DET', 'PROPN'], ['é extraditado'], ['ser', 'extraditar', 'de o', 'Uruguai', 'para', 'o', 'Brasil']]]
368;[[['Polícia', 'Federal', 'prende', 'mulher', 'especializada', 'em', 'realizar', 'furtos', 'em', 'bagagens', 'de', 'passageiros', 'em', 'aeroportos'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'VERB', 'SCONJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN'], ['prende', 'especializada', 'realizar'], ['Polícia', 'Federal', 'prender', 'mulher', 'especializar', 'em', 'realizar', 'furto', 'em', 'bagagem', 'de', 'passageiro', 'em', 'aeroporto']]]
369;[[['PF', 'deflagra', '2', 'operações', 'em', 'Mato', 'Grosso', 'para', 'combater', 'comercialização', 'ilegal', 'de', 'ouro'], ['PROPN', 'VERB', 'NUM', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'SCONJ', 'VERB', 'NOUN', 'ADJ', 'ADP', 'NOUN'], ['deflagra', 'combater'], ['PF', 'deflagrar', '2', 'operação', 'em', 'Mato', 'Grosso', 'para', 'combater', 'comercialização', 'ilegal', 'de', 'ouro']]]
370;[[['PF', 'combate', 'tráfico', 'internacional', 'de', 'drogas'], ['PROPN', 'VERB', 'NOUN', 'ADJ', 'ADP', 'NOUN'], ['combate'], ['PF', 'combate', 'tráfico', 'internacional', 'de', 'droga']]]
371;[[['Polícia', 'Federal', 'deflagra', 'operação', 'para', 'combater', 'fraudes', 'no', 'Auxílio', 'Emergencial', 'e', 'Precatórios', 'Judiciais', 'em', 'Mato', 'Grosso', 'e', 'em', 'outros', '11', 'Estados'], ['PROPN', 'PROPN', 'VERB', 'NOUN', 'SCONJ', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'CCONJ', 'ADP', 'DET', 'NUM', 'NOUN'], ['deflagra', 'combater'], ['Polícia', 'Federal', 'deflagrar', 'operação', 'para', 'combater', 'fraude', 'em o', 'Auxílio', 'Emergencial', 'e', 'Precatórios', 'Judiciais', 'em', 'Mato', 'Grosso', 'e', 'em', 'outro', '11', 'estado']]]
372;[[['PF', ',', 'em', 'ação', 'integrada', ',', 'prende', 'em', 'flagrante', 'um', 'homem', 'pela', 'venda', 'de', 'medicamento', 'de', 'comercialização', 'restrita'], ['PROPN', 'PUNCT', 'ADP', 'NOUN', 'VERB', 'PUNCT', 'VERB', 'ADP', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'VERB'], ['integrada', 'prende', 'restrita'], ['PF', ',', 'em', 'ação', 'integrar', ',', 'prender', 'em', 'flagrante', 'um', 'homem', 'por o', 'venda', 'de', 'medicamento', 'de', 'comercialização', 'restrito']]]
373;[[['PF', 'apreende', 'mais', 'de', 'R', '90', 'mil', 'na', 'fronteira', 'do', 'Brasil', 'com', 'a', 'Bolívia'], ['PROPN', 'VERB', 'ADV', 'ADP', 'SYM', 'NUM', 'NUM', 'ADP', 'NOUN', 'ADP', 'PROPN', 'ADP', 'DET', 'PROPN'], ['apreende'], ['PF', 'apreender', 'mais', 'de', 'R', '90', 'mil', 'em o', 'fronteira', 'de o', 'Brasil', 'com', 'o', 'Bolívia']]]
374;[[['Polícia', 'Federal', 'apreende', '440', 'kg', 'de', 'droga', 'no', 'Porto', 'de', 'Santos', 'SP'], ['PROPN', 'PROPN', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PROPN'], ['apreende'], ['Polícia', 'Federal', 'apreender', '440', 'kg', 'de', 'droga', 'em o', 'Porto', 'de', 'Santos', 'SP']]]
375;[[['PF', 'deflagra', 'Operação', 'Constantino', 'para', 'investigar', 'invasões', 'e', 'queimadas', 'em', 'terras', 'da', 'União', 'no', 'Amazonas'], ['PROPN', 'VERB', 'PROPN', 'PROPN', 'SCONJ', 'VERB', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN', 'ADP', 'PROPN'], ['deflagra', 'investigar', 'queimadas'], ['PF', 'deflagrar', 'Operação', 'Constantino', 'para', 'investigar', 'invasão', 'e', 'queimar', 'em', 'terra', 'de o', 'União', 'em o', 'Amazonas']]]
376;[[['PF', 'incinera', '480', 'kg', 'de', 'drogas', 'no', 'Cariri'], ['PROPN', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN'], ['incinera'], ['PF', 'incinerar', '480', 'kg', 'de', 'droga', 'em o', 'Cariri']]]
